year;month;param1;param2;param3;param4;param5;sel_type;fleet_segment
2011;Oct;120;40;80;;;6;PGP_VL0612
2011;Nov;120;40;80;;;6;PGP_VL0612
2011;Dec;120;40;80;;;6;PGP_VL0612
2012;Jan;120;40;80;;;6;PGP_VL0612
2012;Feb;120;40;80;;;6;PGP_VL0612
2012;Mar;120;40;80;;;6;PGP_VL0612
2012;Apr;120;40;80;;;6;PGP_VL0612
2012;May;120;40;80;;;6;PGP_VL0612
2012;Jun;120;40;80;;;6;PGP_VL0612
2012;Jul;120;40;80;;;6;PGP_VL0612
2012;Aug;120;40;80;;;6;PGP_VL0612
2012;Set;120;40;80;;;6;PGP_VL0612
2012;Oct;120;40;80;;;6;PGP_VL0612
2012;Nov;120;40;80;;;6;PGP_VL0612
2012;Dec;120;40;80;;;6;PGP_VL0612
2013;Jan;120;40;80;;;6;PGP_VL0612
2013;Feb;120;40;80;;;6;PGP_VL0612
2013;Mar;120;40;80;;;6;PGP_VL0612
2013;Apr;120;40;80;;;6;PGP_VL0612
2013;May;120;40;80;;;6;PGP_VL0612
2013;Jun;120;40;80;;;6;PGP_VL0612
2013;Jul;120;40;80;;;6;PGP_VL0612
2013;Aug;120;40;80;;;6;PGP_VL0612
2013;Set;120;40;80;;;6;PGP_VL0612
2013;Oct;120;40;80;;;6;PGP_VL0612
2013;Nov;120;40;80;;;6;PGP_VL0612
2013;Dec;120;40;80;;;6;PGP_VL0612
2014;Jan;120;40;80;;;6;PGP_VL0612
2014;Feb;120;40;80;;;6;PGP_VL0612
2014;Mar;120;40;80;;;6;PGP_VL0612
2014;Apr;120;40;80;;;6;PGP_VL0612
2014;May;120;40;80;;;6;PGP_VL0612
2014;Jun;120;40;80;;;6;PGP_VL0612
2014;Jul;120;40;80;;;6;PGP_VL0612
2014;Aug;120;40;80;;;6;PGP_VL0612
2014;Set;120;40;80;;;6;PGP_VL0612
2014;Oct;120;40;80;;;6;PGP_VL0612
2014;Nov;120;40;80;;;6;PGP_VL0612
2014;Dec;120;40;80;;;6;PGP_VL0612
2015;Jan;120;40;80;;;6;PGP_VL0612
2015;Feb;120;40;80;;;6;PGP_VL0612
2015;Mar;120;40;80;;;6;PGP_VL0612
2015;Apr;120;40;80;;;6;PGP_VL0612
2015;May;120;40;80;;;6;PGP_VL0612
2015;Jun;120;40;80;;;6;PGP_VL0612
2015;Jul;120;40;80;;;6;PGP_VL0612
2015;Aug;120;40;80;;;6;PGP_VL0612
2015;Set;120;40;80;;;6;PGP_VL0612
2015;Oct;120;40;80;;;6;PGP_VL0612
2015;Nov;120;40;80;;;6;PGP_VL0612
2015;Dec;120;40;80;;;6;PGP_VL0612
2016;Jan;120;40;80;;;6;PGP_VL0612
2016;Feb;120;40;80;;;6;PGP_VL0612
2016;Mar;120;40;80;;;6;PGP_VL0612
2016;Apr;120;40;80;;;6;PGP_VL0612
2016;May;120;40;80;;;6;PGP_VL0612
2016;Jun;120;40;80;;;6;PGP_VL0612
2016;Jul;120;40;80;;;6;PGP_VL0612
2016;Aug;120;40;80;;;6;PGP_VL0612
2016;Set;120;40;80;;;6;PGP_VL0612
2016;Oct;120;40;80;;;6;PGP_VL0612
2016;Nov;120;40;80;;;6;PGP_VL0612
2016;Dec;120;40;80;;;6;PGP_VL0612
2017;Jan;120;40;80;;;6;PGP_VL0612
2017;Feb;120;40;80;;;6;PGP_VL0612
2017;Mar;120;40;80;;;6;PGP_VL0612
2017;Apr;120;40;80;;;6;PGP_VL0612
2017;May;120;40;80;;;6;PGP_VL0612
2017;Jun;120;40;80;;;6;PGP_VL0612
2017;Jul;120;40;80;;;6;PGP_VL0612
2017;Aug;120;40;80;;;6;PGP_VL0612
2017;Set;120;40;80;;;6;PGP_VL0612
2017;Oct;120;40;80;;;6;PGP_VL0612
2017;Nov;120;40;80;;;6;PGP_VL0612
2017;Dec;120;40;80;;;6;PGP_VL0612
2018;Jan;120;40;80;;;6;PGP_VL0612
2018;Feb;120;40;80;;;6;PGP_VL0612
2018;Mar;120;40;80;;;6;PGP_VL0612
2018;Apr;120;40;80;;;6;PGP_VL0612
2018;May;120;40;80;;;6;PGP_VL0612
2018;Jun;120;40;80;;;6;PGP_VL0612
2018;Jul;120;40;80;;;6;PGP_VL0612
2018;Aug;120;40;80;;;6;PGP_VL0612
2018;Set;120;40;80;;;6;PGP_VL0612
2018;Oct;120;40;80;;;6;PGP_VL0612
2018;Nov;120;40;80;;;6;PGP_VL0612
2018;Dec;120;40;80;;;6;PGP_VL0612
