"fleet_segment";"Month";"VESSELS";"DAYS";"GT"
"ALB18_PS_VL1218";"10";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"11";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"12";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"13";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"14";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"15";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"16";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"17";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"18";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"19";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"20";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"21";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"22";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"23";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"24";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"25";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"26";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"27";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"28";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"29";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"30";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"31";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"32";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"33";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"34";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"35";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"36";"3";"3.020833333";"34.25"
"ALB18_PS_VL1218";"37";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"38";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"39";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"40";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"41";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"42";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"43";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"44";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"45";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"46";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"47";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"48";"4";"3.541666667";"42.5"
"ALB18_PS_VL1218";"49";"2";"2.5";"26"
"ALB18_PS_VL1218";"50";"2";"2.5";"26"
"ALB18_PS_VL1218";"51";"2";"2.5";"26"
"ALB18_PS_VL1218";"52";"2";"2.5";"26"
"ALB18_PS_VL1218";"53";"2";"2.5";"26"
"ALB18_PS_VL1218";"54";"2";"2.5";"26"
"ALB18_PS_VL1218";"55";"2";"2.5";"26"
"ALB18_PS_VL1218";"56";"2";"2.5";"26"
"ALB18_PS_VL1218";"57";"2";"2.5";"26"
"ALB18_PS_VL1218";"58";"2";"2.5";"26"
"ALB18_PS_VL1218";"59";"2";"2.5";"26"
"ALB18_PS_VL1218";"60";"2";"2.5";"26"
"ALB18_PS_VL1218";"61";"2";"2.5";"26"
"ALB18_PS_VL1218";"62";"2";"2.5";"26"
"ALB18_PS_VL1218";"63";"2";"2.5";"26"
"ALB18_PS_VL1218";"64";"2";"2.5";"26"
"ALB18_PS_VL1218";"65";"2";"2.5";"26"
"ALB18_PS_VL1218";"66";"2";"2.5";"26"
"ALB18_PS_VL1218";"67";"2";"2.5";"26"
"ALB18_PS_VL1218";"68";"2";"2.5";"26"
"ALB18_PS_VL1218";"69";"2";"2.5";"26"
"ALB18_PS_VL1218";"70";"2";"2.5";"26"
"ALB18_PS_VL1218";"71";"2";"2.5";"26"
"ALB18_PS_VL1218";"72";"2";"2.5";"26"
"ALB18_PS_VL1218";"73";"2";"2.5";"26"
"ALB18_PS_VL1218";"74";"2";"2.5";"26"
"ALB18_PS_VL1218";"75";"2";"2.5";"26"
"ALB18_PS_VL1218";"76";"2";"2.5";"26"
"ALB18_PS_VL1218";"77";"2";"2.5";"26"
"ALB18_PS_VL1218";"78";"2";"2.5";"26"
"ALB18_PS_VL1218";"79";"2";"2.5";"26"
"ALB18_PS_VL1218";"80";"2";"2.5";"26"
"ALB18_PS_VL1218";"81";"2";"2.5";"26"
"ALB18_PS_VL1218";"82";"2";"2.5";"26"
"ALB18_PS_VL1218";"83";"2";"2.5";"26"
"ALB18_PS_VL1218";"84";"2";"2.5";"26"
