FS;Year;Month;GT;Unit;Source;;;;;;
Puglia adriatica_PGP;2018;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia adriatica_PGP;2018;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia adriatica_PGP;2018;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia adriatica_PGP;2018;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia adriatica_PGP;2018;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia adriatica_PGP;2018;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia adriatica_PGP;2018;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia adriatica_PGP;2018;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia adriatica_PGP;2018;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2013;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2017;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2017;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2018;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2018;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_DTS;2018;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2005;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2006;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2007;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2007;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2007;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2007;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2007;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2007;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2007;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2007;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2007;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2008;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2008;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2008;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2008;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2008;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2008;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2008;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2008;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2008;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2008;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2009;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2009;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2009;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2009;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2009;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2009;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2009;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2010;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2010;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2010;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2010;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2010;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2010;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2010;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2010;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2010;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2011;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2012;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2013;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2014;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2015;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2015;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2015;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2015;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2015;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2015;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2015;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2015;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2015;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2015;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2016;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2016;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2016;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2016;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2016;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2016;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2016;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2016;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2016;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;6;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2017;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;1;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;2;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;3;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;7;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;8;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Puglia ionica_PGP;2018;9;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DRB;2017;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DRB;2018;10;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DRB;2018;11;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DRB;2018;12;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DRB;2018;4;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DRB;2018;5;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2005;0;5207;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2006;0;4992;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2007;0;3624;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2008;0;4389;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2009;0;4213;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2010;0;4432;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2011;0;4333;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2012;0;4245;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2013;0;4442;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2014;0;3836;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2015;0;3620;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2016;0;3656;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2017;0;4591;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_DTS;2018;0;4560;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2005;0;771;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2006;0;711;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2007;0;708;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2008;0;654;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2009;0;640;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2010;0;603;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2011;0;808;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2012;0;791;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2013;0;794;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2014;0;727;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2015;0;722;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2016;0;725;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2017;0;637;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_PGP;2018;0;618;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2005;0;2889;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2006;0;2466;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2007;0;3789;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2008;0;2795;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2009;0;2809;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2010;0;2818;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2011;0;2682;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2012;0;2703;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2013;0;2217;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2014;0;2149;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2015;0;2339;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2016;0;2339;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2017;0;2332;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TBB;2018;0;2542;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Veneto_TM;2015;0;NA;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
HRV_DFN;2005;0;3535.87;TotalGT;equal 2012;;;;;;
HRV_DFN;2006;0;3535.87;TotalGT;equal 2012;;;;;;
HRV_DFN;2007;0;3535.87;TotalGT;equal 2012;;;;;;
HRV_DFN;2008;0;3535.87;TotalGT;equal 2012;;;;;;
HRV_DFN;2009;0;3535.87;TotalGT;equal 2012;;;;;;
HRV_DFN;2010;0;3535.87;TotalGT;equal 2012;;;;;;
HRV_DFN;2011;0;3535.87;TotalGT;equal 2012;;;;;;
HRV_DFN;2012;0;3535.87;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
HRV_DFN;2013;0;3275.67;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
HRV_DFN;2014;0;3108.17;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
HRV_DFN;2015;0;3117.64;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
HRV_DFN;2016;0;2910.51;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
HRV_DFN;2017;0;2941.35;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
HRV_DFN;2018;0;2996.54;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2005;0;137.45;TotalGT;equal 2008;;;;;;
SVN_DFN;2006;0;137.45;TotalGT;equal 2008;;;;;;
SVN_DFN;2007;0;137.45;TotalGT;equal 2008;;;;;;
SVN_DFN;2008;0;137.45;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2009;0;127.64;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2010;0;150.54;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2011;0;130.06;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2012;0;140.58;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2013;0;166.77;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2014;0;179.35;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2015;0;160.81;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2016;0;152.23;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2017;0;158.87;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
SVN_DFN;2018;0;138.98;TotalGT;AER file AER_all_uploaded_v_fs.xls;;;;;;
Molise_PGP;2005;0;74;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2006;0;85;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2007;0;97;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2008;0;64;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2009;0;65;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2010;0;71;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2011;0;54;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2012;0;59;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2013;0;61;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2014;0;73;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2015;0;72;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2016;0;63;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2017;0;68;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
Molise_PGP;2018;0;68;TotalGT;file MBL2 SOL_fishing capacity.xlsx;;;;;;
