FS;country_name;country_code;year;supra_reg;fishing_tech;vessel_length;geo_indicator;cluster_name;fs_name;variable_group;variable_name;variable_code;value;unit;fromtable;framework;template_name;gear;fishery
;Spain;ESP;2011;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;DRB;VL1218;NGI;NA;ESP MBS DRB1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;224309.04;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2012;AREA37;PGP;VL1218;NGI;NA;ESP MBS PGP1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;189036.94;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;FPO;VL0612;NGI;NA;ESP MBS FPO0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;126935.64;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2012;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;754458.39;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;111228.76;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Value of unpaid labour;totunpaidlab;799769.49;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2012;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;585155.72;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2012;AREA37;PGP;VL0006;NGI;NA;ESP MBS PGP0006 NGI;Expenditure;Value of unpaid labour;totunpaidlab;1296929.71;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2012;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Value of unpaid labour;totunpaidlab;0;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2012;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;3706012.43;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2012;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Value of unpaid labour;totunpaidlab;1651940.51;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2012;AREA37;PGP;VL0612;NGI;NA;ESP MBS PGP0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;10700511.11;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2012;AREA37;DFN;VL1218;NGI;AREA37DFNVL1218;ESP MBS DFN1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;1242500;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2012;AREA37;HOK;VL1824;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;443108.06;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL0006;NGI;AREA37PSVL0612;ESP MBS PS 0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL0612;NGI;AREA37PSVL0612;ESP MBS PS 0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;253930.13;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;110089.78;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;DRB;VL1218;NGI;NA;ESP MBS DRB1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;94859.83;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PMP;VL1218;NGI;NA;ESP MBS PMP1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;312134.56;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2013;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;161578.7;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;102991.8;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;650651.89;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2013;AREA37;DFN;VL1218;NGI;NA;ESP MBS DFN1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;823372.96;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2013;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;332820.14;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2013;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;0;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Value of unpaid labour;totunpaidlab;1345278.59;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;245708.45;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2013;AREA37;PGP;VL0006;NGI;NA;ESP MBS PGP0006 NGI;Expenditure;Value of unpaid labour;totunpaidlab;0;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2013;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Value of unpaid labour;totunpaidlab;2113053.31;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2013;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;1322772.81;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2013;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Value of unpaid labour;totunpaidlab;3581742.02;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2013;AREA37;PGP;VL0612;NGI;NA;ESP MBS PGP0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;8474280.55;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2013;AREA37;PGP;VL1218;NGI;AREA37PGPVL1218;ESP MBS PGP1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;191218.82;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PGP;VL2440;NGI;AREA37PGPVL1218;ESP MBS PGP1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;0;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2013;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;DRB;VL1218;NGI;NA;ESP MBS DRB1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;345107.34;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;27344.91;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2014;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;267598.17;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2014;AREA37;DFN;VL1218;NGI;NA;ESP MBS DFN1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;0;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2014;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;2771771.52;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Value of unpaid labour;totunpaidlab;859758.71;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;1132495.25;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2014;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Value of unpaid labour;totunpaidlab;795168.97;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2014;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;1110850.39;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2014;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Value of unpaid labour;totunpaidlab;3715230.75;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;11826701.52;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;118785.72;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;FPO;VL0612;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;FPO;VL1218;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;153986.82;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;FPO;VL2440;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL1218;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;152503.63;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL1824;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PGP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;0;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;185212.89;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL0612;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL1218;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;452363.66;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2014;AREA37;HOK;VL1824;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;268295.86;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;HOK;VL2440;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;224184.17;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2015;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;0;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2015;AREA37;DFN;VL1218;NGI;NA;ESP MBS DFN1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;207930.66;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2015;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;613592.11;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;PMP;VL1218;NGI;NA;ESP MBS PMP1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;931074.01;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Value of unpaid labour;totunpaidlab;1397294.32;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;838765.82;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Expenditure;Value of unpaid labour;totunpaidlab;877670.91;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2015;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Value of unpaid labour;totunpaidlab;645771.44;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2015;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;437916.42;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2015;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Value of unpaid labour;totunpaidlab;2852485.4;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;10550277.74;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;346262.95;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;DRB;VL1218;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;FPO;VL0612;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;FPO;VL1218;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;349009;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;FPO;VL2440;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL1218;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;0;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL1824;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;HOK;VL2440;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;161208.59;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL0612;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL1218;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;1071377.48;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2015;AREA37;HOK;VL1824;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;581108.08;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2015;AREA37;HOK;VL2440;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;DRB;VL1218;NGI;NA;ESP MBS DRB1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;541324.31;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2016;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;120610.66;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;279675.55;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2016;AREA37;DFN;VL1218;NGI;NA;ESP MBS DFN1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;605482.83;euro;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2016;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;1113442.11;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;554005.47;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Expenditure;Value of unpaid labour;totunpaidlab;641161.22;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Expenditure;Value of unpaid labour;totunpaidlab;380946.89;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2016;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Value of unpaid labour;totunpaidlab;1372192.47;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2016;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;2129042.03;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2016;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Expenditure;Value of unpaid labour;totunpaidlab;3478434.42;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Expenditure;Value of unpaid labour;totunpaidlab;8562478.36;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;26967.91;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;FPO;VL0612;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;FPO;VL1218;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;451803.04;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;FPO;VL2440;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL1218;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;538809.73;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL1824;NGI;AREA37HOKVL1218;ESP MBS HOK1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;841078.77;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;PMP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;0;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2016;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL0612;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL1218;NGI;MBSHOKVL1218LLD;ESP MBS HOK1218 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;381283.7;euro;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2016;AREA37;HOK;VL1824;NGI;MBSHOKVL1824LLD;ESP MBS HOK1824 LLD*;Expenditure;Value of unpaid labour;totunpaidlab;349825.73;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Expenditure;Value of unpaid labour;totunpaidlab;529190.19;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2008;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Expenditure;Value of unpaid labour;totunpaidlab;4432027.96;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;DFN;VL1824;NGI;AREA37DFNVL1218;ESP MBS DFN1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;278967.94;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;DTS;VL0006;NGI;AREA37DTSVL0612;ESP MBS DTS0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2012;AREA37;DTS;VL0612;NGI;AREA37DTSVL0612;ESP MBS DTS0612 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;278077.62;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;FPO;VL1218;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;96930.99;euro;map_fs;map;map_fs;NA;NA
;Spain;ESP;2012;AREA37;FPO;VL2440;NGI;AREA37FPOVL1218;ESP MBS FPO1218 NGI*;Expenditure;Value of unpaid labour;totunpaidlab;NA;euro;map_fs;map;map_fs;NA;NA
