year;month;DISCARD;fleet_segment
2010;Feb;62.36087771;DTS_VL1824
2010;Mar;62.36087771;DTS_VL1824
2010;Apr;62.36087771;DTS_VL1824
2010;May;62.36087771;DTS_VL1824
2010;Jun;62.36087771;DTS_VL1824
2010;Jul;62.36087771;DTS_VL1824
2010;Aug;62.36087771;DTS_VL1824
2010;Sep;62.36087771;DTS_VL1824
2010;Oct;62.36087771;DTS_VL1824
2010;Nov;62.36087771;DTS_VL1824
2010;Dec;62.36087771;DTS_VL1824
2011;Jan;68.09981221;DTS_VL1824
2011;Feb;68.09981221;DTS_VL1824
2011;Mar;68.09981221;DTS_VL1824
2011;Apr;68.09981221;DTS_VL1824
2011;May;68.09981221;DTS_VL1824
2011;Jun;68.09981221;DTS_VL1824
2011;Jul;68.09981221;DTS_VL1824
2011;Aug;68.09981221;DTS_VL1824
2011;Sep;68.09981221;DTS_VL1824
2011;Oct;68.09981221;DTS_VL1824
2011;Nov;68.09981221;DTS_VL1824
2011;Dec;68.09981221;DTS_VL1824
2012;Jan;128.7444715;DTS_VL1824
2012;Feb;128.7444715;DTS_VL1824
2012;Mar;128.7444715;DTS_VL1824
2012;Apr;128.7444715;DTS_VL1824
2012;May;128.7444715;DTS_VL1824
2012;Jun;128.7444715;DTS_VL1824
2012;Jul;128.7444715;DTS_VL1824
2012;Aug;128.7444715;DTS_VL1824
2012;Sep;128.7444715;DTS_VL1824
2012;Oct;128.7444715;DTS_VL1824
2012;Nov;128.7444715;DTS_VL1824
2012;Dec;128.7444715;DTS_VL1824
2013;Jan;371.0526038;DTS_VL1824
2013;Feb;371.0526038;DTS_VL1824
2013;Mar;371.0526038;DTS_VL1824
2013;Apr;371.0526038;DTS_VL1824
2013;May;371.0526038;DTS_VL1824
2013;Jun;371.0526038;DTS_VL1824
2013;Jul;371.0526038;DTS_VL1824
2013;Aug;371.0526038;DTS_VL1824
2013;Sep;371.0526038;DTS_VL1824
2013;Oct;371.0526038;DTS_VL1824
2013;Nov;371.0526038;DTS_VL1824
2013;Dec;371.0526038;DTS_VL1824
2014;Jan;127.4789047;DTS_VL1824
2014;Feb;127.4789047;DTS_VL1824
2014;Mar;127.4789047;DTS_VL1824
2014;Apr;127.4789047;DTS_VL1824
2014;May;127.4789047;DTS_VL1824
2014;Jun;127.4789047;DTS_VL1824
2014;Jul;127.4789047;DTS_VL1824
2014;Aug;127.4789047;DTS_VL1824
2014;Sep;127.4789047;DTS_VL1824
2014;Oct;127.4789047;DTS_VL1824
2014;Nov;127.4789047;DTS_VL1824
2014;Dec;127.4789047;DTS_VL1824
2015;Jan;209.0919933;DTS_VL1824
2015;Feb;209.0919933;DTS_VL1824
2015;Mar;209.0919933;DTS_VL1824
2015;Apr;209.0919933;DTS_VL1824
2015;May;209.0919933;DTS_VL1824
2015;Jun;209.0919933;DTS_VL1824
2015;Jul;209.0919933;DTS_VL1824
2015;Aug;209.0919933;DTS_VL1824
2015;Sep;209.0919933;DTS_VL1824
2015;Oct;209.0919933;DTS_VL1824
2015;Nov;209.0919933;DTS_VL1824
2015;Dec;209.0919933;DTS_VL1824
2016;Jan;125;DTS_VL1824
2016;Feb;125;DTS_VL1824
2016;Mar;125;DTS_VL1824
2016;Apr;125;DTS_VL1824
2016;May;125;DTS_VL1824
2016;Jun;125;DTS_VL1824
2016;Jul;125;DTS_VL1824
2016;Aug;125;DTS_VL1824
2016;Sep;125;DTS_VL1824
2016;Oct;125;DTS_VL1824
2016;Nov;125;DTS_VL1824
2016;Dec;125;DTS_VL1824
2017;Jan;125;DTS_VL1824
2017;Feb;125;DTS_VL1824
2017;Mar;125;DTS_VL1824
2017;Apr;125;DTS_VL1824
2017;May;125;DTS_VL1824
2017;Jun;125;DTS_VL1824
2017;Jul;125;DTS_VL1824
2017;Aug;125;DTS_VL1824
2017;Sep;125;DTS_VL1824
2017;Oct;125;DTS_VL1824
2017;Nov;125;DTS_VL1824
2017;Dec;125;DTS_VL1824
2018;Jan;125;DTS_VL1824
2018;Feb;125;DTS_VL1824
2018;Mar;125;DTS_VL1824
2018;Apr;125;DTS_VL1824
2018;May;125;DTS_VL1824
2018;Jun;125;DTS_VL1824
2018;Jul;125;DTS_VL1824
2018;Aug;125;DTS_VL1824
2018;Sep;125;DTS_VL1824
2018;Oct;125;DTS_VL1824
2018;Nov;125;DTS_VL1824
2018;Dec;125;DTS_VL1824
